노선번호,순번,정류장코드,정류장번호_full,정류장명_크롤링,정류장명_마스터,읍면동,매칭상태,운수업체명,1일운행횟수,데이터기준일자,출처URL
381,152,1546,CAB285001546,매송1리 느러니,매송1리 느러니,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,153,470,CAB285000470,매송1리,매송1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,154,471,CAB285000471,매송1리,매송1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,155,469,CAB285000469,용암2리,용암2리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,156,1219,CAB285001219,용암2리,용암2리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,157,468,CAB285000468,용암리,용암리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,158,1220,CAB285001220,용암리,용암리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,159,467,CAB285000467,은석초교,은석초교,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,160,1218,CAB285001218,은석초교,은석초교,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,162,2255,CAB285002255,382 은지리,은지리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,165,2254,CAB285002254,382 은지리,은지리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,167,2082,CAB285002082,382 은지리(채동),은지리(채동),북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,171,466,CAB285000466,용암1리,용암1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,172,1217,CAB285001217,용암1리,용암1리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,173,465,CAB285000465,용암리,용암리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,174,1216,CAB285001216,용암리,용암리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,175,464,CAB285000464,동천안농협 연춘지점,동천안농협 연춘지점,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,176,1215,CAB285001215,동천안농협 연춘지점,동천안농협 연춘지점,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,177,358,CAB285000358,연춘리,연춘리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,178,359,CAB285000359,연춘리,연춘리,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,179,511,CAB285000511,노루목,노루목,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,180,510,CAB285000510,노루목,노루목,북면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,181,512,CAB285000512,동평3리,동평3리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,182,1212,CAB285001212,동평3리,동평3리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,183,513,CAB285000513,동평2리,동평2리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,184,514,CAB285000514,동평2리,동평2리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,185,516,CAB285000516,동리,동리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,186,515,CAB285000515,동리입구,동리입구,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,187,517,CAB285000517,380 381 목천농협,목천농협,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,189,518,CAB285000518,"목천읍행정복지센터,국립청소년수련원","목천읍행정복지센터,국립청소년수련원",목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,190,1213,CAB285001213,"목천읍행정복지센터,국립청소년수련원","목천읍행정복지센터,국립청소년수련원",목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,192,519,CAB285000519,목천중고등학교,목천중고등학교,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,193,1214,CAB285071405,목천중고등학교,목천중고등학교,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,194,521,CAB285000521,독립기념관 동문,독립기념관 동문,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,195,520,CAB285000520,독립기념관 동문,독립기념관 동문,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,196,1783,CAB285001783,독립기념관,독립기념관,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,197,1782,CAB285001782,독립기념관,독립기념관,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,198,523,CAB285000523,동평1리,동평1리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,199,522,CAB285000522,동평1리,동평1리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,200,71611,CAB285071611,동평1리입구,동평1리입구,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,201,524,CAB285000524,독립기념관IC,목천IC,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,202,525,CAB285000525,목천IC,목천IC,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,203,357,CAB285000357,독립기념관IC,목천IC,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,204,356,CAB285000356,연합초원아파트,연합초원아파트,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,205,2243,CAB285002243,연합초원아파트,연합초원아파트,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,206,2236,CAB285002236,운전리,운전리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,207,2237,CAB285002237,운전리,운전리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,208,352,CAB285000352,신도브래뉴1차아파트,신도브래뉴1차아파트,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,209,353,CAB285000353,신도브래뉴1차 아파트,신도브래뉴1차 아파트,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,210,350,CAB285000350,신도브래뉴2차아파트,신도브래뉴2차아파트,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,211,351,CAB285000351,신도2차아파트,신도2차아파트,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,212,348,CAB285000348,농업기술센터,농업기술센터,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,213,349,CAB285000349,이수프라임아파트,이수프라임아파트,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,214,2165,CAB285002165,충남평생교육원,충남평생교육원,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,215,2166,CAB285002166,충남평생교육원,충남평생교육원,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,216,323,CAB285000323,신계초등학교,신계초등학교,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,217,324,CAB285000324,신계초등학교,신계초등학교,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,218,320,CAB285000320,동우아파트입구,동우아파트입구,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,219,321,CAB285000321,동우아파트입구,동우아파트입구,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,220,318,CAB285000318,세광엔리치빌,세광엔리치빌,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,221,319,CAB285000319,세광엔리치빌,세광엔리치빌,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,222,317,CAB285000317,응원리,응원리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,223,316,CAB285000316,응원리,응원리,목천읍,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,224,745,CAB285000745,천안삼거리장례식장,천안삼거리장례식장,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,225,744,CAB285000744,천안삼거리장례식장,천안삼거리장례식장,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,226,746,CAB285000746,"천안의료원,고려신학대학원","천안의료원,고려신학대학원",청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,227,743,CAB285000743,"천안의료원,고려신학대학원","천안의료원,고려신학대학원",청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,228,742,CAB285000742,삼룡동새마을회관,삼룡동새마을회관,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,229,741,CAB285000741,삼룡동새마을회관,삼룡동새마을회관,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,230,740,CAB285000740,천안삼거리공원,천안삼거리공원,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,231,739,CAB285000739,천안삼거리공원,천안삼거리공원,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,232,738,CAB285000738,천안동중학교,천안동중학교,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,233,737,CAB285000737,천안동중학교,천안동중학교,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,234,1588,CAB285001588,380 381 382 신성미소지움아파트,신성미소지움아파트,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,235,778,CAB285000778,383 구성신성아파트,구성신성아파트,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,236,747,CAB285000747,380 381 382 신성미소지움아파트,신성미소지움아파트,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,237,777,CAB285000777,383 구성신성아파트,구성신성아파트,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,238,1991,CAB285001991,380 381 382 홈플러스,홈플러스,원성2동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,239,775,CAB285000775,383 구성초등학교 천안시 보훈회관,구성초등학교 천안시 보훈회관,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,240,1992,CAB285001992,380 381 382 홈플러스,홈플러스,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,241,776,CAB285000776,383 구성초등학교 천안시 보훈회관 건너,구성초등학교 천안시 보훈회관 건너,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,242,2375,CAB285071433,380 381 382 충무로사거리,충무로사거리,원성2동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,243,71666,CAB285071666,383 구성동중앙신협,구성동중앙신협,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,244,1036,CAB285001036,380 381 382 충무로사거리,충무로사거리,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,245,749,CAB285000749,383 삼룡교,삼룡교,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,246,875,CAB285000875,우성VIP 아파트,우성VIP 아파트,원성2동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,247,876,CAB285000876,우성VIP 아파트,우성VIP 아파트,청룡동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,248,702,CAB285000702,남부오거리,남부오거리,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,249,676,CAB285000676,남산축협,남산축협,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,250,1590,CAB285001590,영성로,영성로,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,251,662,CAB285000662,천안중앙시장,천안중앙시장,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,252,661,CAB285000661,남산중앙시장,남산중앙시장,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,253,660,CAB285000660,온양나드리,온양나드리,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,254,659,CAB285000659,온양나드리,온양나드리,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,255,656,CAB285000656,천안역 동부광장,천안역 동부광장,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,256,655,CAB285000655,천안역 동부광장,천안역 동부광장,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,257,654,CAB285000654,삼도상가,삼도상가,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,258,653,CAB285000653,삼도상가,삼도상가,중앙동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,259,651,CAB285000651,복자여자중학교 ㆍ 복자여자고등학교,복자여자중고등학교,문성동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,260,652,CAB285000652,복자여자중고등학교,복자여자중고등학교,문성동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,261,650,CAB285000650,방죽안오거리,방죽안오거리,신안동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,262,649,CAB285000649,방죽안오거리,방죽안오거리,신안동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,263,685,CAB285000685,380 종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,264,2357,CAB285010125,381 382 383 종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
381,265,686,CAB285000686,종합터미널,종합터미널,신안동,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
382,1,383,CAB285000383,"천안시 시내버스 371, 373, 380, 381, 382, 383번",해정1리,수신면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
382,2,371,CAB285000371,,대화리,성남면,code_unique,"보성,삼안,새천안",6,2026-03-10,https://namu.wiki/w/%EC%B2%9C%EC%95%88%20%EB%B2%84%EC%8A%A4%20371~383
