정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,시도,시군구,읍면동
CAB285001506,불당아이파크,36.80875251,127.1107399,2025-10-31,1506,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001507,불당동일하이빌2단지,36.80850635,127.1109052,2025-10-31,1507,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001508,불당대동아파트108동앞,36.80647705,127.1120144,2025-10-31,1508,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001509,불당동일하이빌3단지,36.80681537,127.1115229,2025-10-31,1509,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001510,불당호반아파트,36.80550394,127.1161022,2025-10-31,1510,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285001512,쌍용중학교,36.8038458,127.1211998,2025-10-31,1512,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용3동
CAB285001513,주공9단지,36.80415237,127.1212552,2025-10-31,1513,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용3동
CAB285001514,쌍용3동행정복지센터,36.8032196,127.1187602,2025-10-31,1514,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용3동
CAB285001515,쌍용3동행정복지센터,36.8031025,127.1189809,2025-10-31,1515,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용3동
CAB285001516,쌍용현대1차아파트,36.79518261,127.1313476,2025-10-31,1516,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신방동
CAB285001517,쌍용현대1차아파트,36.795001,127.132346,2025-10-31,1517,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신방동
CAB285001518,쌍용극동아파트(충무병원정문),36.7968126,127.13214,2025-10-31,1518,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,쌍용1동
CAB285001519,천안역 서부광장,36.809944,127.143445,2025-10-31,1519,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성정1동
CAB285001520,천안역 서부광장,36.810142,127.143525,2025-10-31,1520,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성정1동
CAB285001521,화이트스톤,36.83114632,127.1088757,2025-10-31,1521,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285001522,STS,36.83101965,127.1091264,2025-10-31,1522,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,백석동
CAB285001523,천정2리,36.7598273,127.2113167,2025-10-31,1523,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001524,발산리입구,36.7249107,127.3040632,2025-10-31,1524,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,수신면
CAB285001525,발산리입구,36.7248068,127.3039179,2025-10-31,1525,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,수신면
CAB285001526,황사동,36.7782992,127.3500455,2025-10-31,1526,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001527,황사동,36.778155,127.3500962,2025-10-31,1527,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001528,광덕1리,36.7883254,127.3472296,2025-10-31,1528,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001529,동산리,36.7857507,127.3566088,2025-10-31,1529,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001530,동산리,36.78542784,127.3565762,2025-10-31,1530,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001531,행암리(종점),36.80463937,127.3543674,2025-10-31,1531,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001532,행암리,36.8028094,127.3551869,2025-10-31,1532,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001533,행암리,36.8027194,127.355316,2025-10-31,1533,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,동면
CAB285001535,상동리,36.7703931,127.2597928,2025-10-31,1535,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001536,전곡리(길마제),36.85064172,127.266846,2025-10-31,1536,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001537,납안1리,36.8554603,127.2666143,2025-10-31,1537,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001540,호당1리,36.8850546,127.2332024,2025-10-31,1540,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001541,호당1리,36.8848893,127.2331829,2025-10-31,1541,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001542,시장리(전원주택단지),36.897671,127.2295636,2025-10-31,1542,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001543,시장리(전원주택단지),36.8976722,127.2292886,2025-10-31,1543,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001544,천정2리,36.7597728,127.2111488,2025-10-31,1544,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285001545,용원1리,36.7471151,127.2141077,2025-10-31,1545,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,성남면
CAB285001546,매송1리 느러니,36.8058637,127.274009,2025-10-31,1546,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB288001265,쌍용동일하이빌,36.78462,127.11376,2025-10-31,166,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,신방동
CAB288001954,불당현대아이파크,36.80697,127.10722,2025-10-31,1954,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB288001955,불당현대아이파크,36.80842,127.10726,2025-10-31,1955,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당2동
CAB288001967,불당상업지구입구,36.81182,127.1086,2025-10-31,1967,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당1동
CAB285000180,용정리,36.7450786,127.1260031,2025-10-31,180,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000181,용정리,36.74278464,127.1258424,2025-10-31,181,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000182,용정리,36.74234925,127.1255568,2025-10-31,182,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000183,보성1리,36.73401969,127.1230304,2025-10-31,183,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000184,보성1리,36.73402222,127.1228429,2025-10-31,184,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000185,용정2리(대정),36.73928792,127.1127028,2025-10-31,185,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000186,용정1리,36.745352,127.100186,2025-10-31,186,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000187,학계마을,36.74004798,127.0926557,2025-10-31,187,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000188,학계마을,36.7394652,127.092043,2025-10-31,188,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000189,원당,36.73697797,127.0895091,2025-10-31,189,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000190,삼태리(종점),36.73625855,127.0842649,2025-10-31,190,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000191,삼부연립,36.7281249,127.1204324,2025-10-31,191,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000192,보성리,36.72772154,127.1196584,2025-10-31,192,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000194,풍세면복지회관,36.721186,127.120158,2025-10-31,194,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000195,풍세면행정복지센터,36.722527,127.119986,2025-10-31,195,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000196,광풍중학교,36.71443687,127.1175432,2025-10-31,196,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000197,매당3리,36.710642,127.114424,2025-10-31,197,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000198,매당3리,36.70927628,127.1134441,2025-10-31,198,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000199,대덕1리,36.69567818,127.0928832,2025-10-31,199,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000200,보산원4리,36.68834465,127.0853841,2025-10-31,200,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000201,보산원1리,36.69081295,127.0747941,2025-10-31,201,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000202,보산원1리,36.690949,127.0748715,2025-10-31,202,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000203,매당4리,36.70667397,127.1107491,2025-10-31,203,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000204,보산원3리,36.69765633,127.0717224,2025-10-31,204,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000205,보산원,36.7021942,127.0708744,2025-10-31,205,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000206,보산원2리(외보),36.68702256,127.0784811,2025-10-31,206,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000208,광덕3구경로당(뮤지엄호두),36.67752309,127.0586621,2025-10-31,208,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000209,광덕3구경로당(뮤지엄호두),36.67768295,127.0587074,2025-10-31,209,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000210,광덕산휴게소,36.67269108,127.0509718,2025-10-31,210,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000211,광덕1리,36.6723311,127.0455792,2025-10-31,211,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000212,광덕사(종점),36.67324894,127.0426872,2025-10-31,212,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000214,광덕3리(은골),36.678446,127.061595,2025-10-31,214,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000215,보산원초등학교,36.682765,127.075687,2025-10-31,215,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000216,지장2리,36.67915892,127.076545,2025-10-31,216,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000217,지장리,36.658851,127.077736,2025-10-31,217,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000218,석지골,36.650196,127.085751,2025-10-31,218,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000219,대덕2리,36.69638017,127.0990933,2025-10-31,219,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000220,대덕2리,36.69645745,127.0992348,2025-10-31,220,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000221,신흥1리,36.69628172,127.1026101,2025-10-31,221,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000222,신흥1리,36.69643568,127.1023636,2025-10-31,222,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000223,광덕면행정복지센터,36.70137727,127.1121543,2025-10-31,223,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000228,대평1리(대평원),36.68497297,127.1574557,2025-10-31,228,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000229,대평2리,36.67414575,127.1459549,2025-10-31,229,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000230,대평2리,36.6704363,127.1393457,2025-10-31,230,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000231,원덕1리(원터),36.66029244,127.1400983,2025-10-31,231,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000232,원덕2리,36.65670669,127.1350334,2025-10-31,232,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000233,원덕2리(밤나무골),36.6607495,127.1245697,2025-10-31,233,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,광덕면
CAB285000255,풍서4리(호정),36.7210427,127.1323973,2025-10-31,255,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000270,소사리,36.73509962,127.1718074,2025-10-31,270,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000271,영흥산업,36.73791311,127.1721981,2025-10-31,271,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000272,영흥산업,36.73805241,127.1719707,2025-10-31,272,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000273,대우자동차앞,36.7447854,127.1636722,2025-10-31,273,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000274,미죽2리마을회관,36.74353242,127.1588317,2025-10-31,274,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000275,미죽리,36.7386907,127.1515135,2025-10-31,275,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000276,대우자동차앞,36.7448411,127.1643734,2025-10-31,276,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,풍세면
CAB285000277,도장3리,36.75107588,127.1874264,2025-10-31,277,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000278,도장리,36.7470746,127.1798119,2025-10-31,278,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000279,도장리,36.74560129,127.1707074,2025-10-31,279,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000280,삼성리,36.7536301,127.1712413,2025-10-31,280,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000281,삼성리,36.75471466,127.1709824,2025-10-31,281,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000282,삼성1리,36.75852631,127.1714057,2025-10-31,282,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000283,도리티고개,36.76701127,127.1664474,2025-10-31,283,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,목천읍
CAB285000284,선문대(천안),36.7730421,127.1646065,2025-10-31,284,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285000285,선문대(천안),36.77294961,127.1649224,2025-10-31,285,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,청룡동
CAB285000287,백석농공단지입구,36.82297966,127.1090146,2025-10-31,287,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,불당2동
CAB285000293,스마일시티,36.84065184,127.1015184,2025-10-31,293,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,부성2동
CAB285000295,마정교회,36.8793451,127.0995104,2025-10-31,295,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285000296,마정리,36.86866501,127.1006284,2025-10-31,296,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285000297,마정리,36.8683375,127.1006519,2025-10-31,297,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,직산읍
CAB285001548,상동2리,36.770451,127.2630803,2025-10-31,362,34010,충청남도 천안시,천안BIS,충청남도,천안시동남구,북면
CAB285001555,문덕리,36.8789115,127.1811532,2025-10-31,1555,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001556,충청연수원 정문,36.8823878,127.1739131,2025-10-31,1556,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001557,충청연수원 정문,36.882369,127.1737627,2025-10-31,1557,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,성거읍
CAB285001558,신덕1리,36.91294292,127.2140195,2025-10-31,1558,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
CAB285001559,신덕1리,36.9131026,127.2133905,2025-10-31,1559,34010,충청남도 천안시,천안BIS,충청남도,천안시서북구,입장면
