질병코드,질병명,진료년월,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,월평균기온,월평균_최저기온,월평균_최고기온,월평균_일교차,월최대_일교차,한파일수_비율,폭염일수_비율,월평균습도,월총강수량,월평균기압,월평균_PM10,월최대_PM10,PM10_나쁨일수,월평균_PM25,월최대_PM25
L23,알레르기성 접촉피부염,2015-06,181392.0,268444.0,268316.0,3598401.0,2853127.0,21.33,16.89,26.65,9.76,24.2,0.0,0.02,72.42,102.93,995.02,44.2,89.52,1,30.28,52.04
L23,알레르기성 접촉피부염,2015-07,205985.0,301108.0,300922.0,4080415.0,3229942.0,24.12,20.74,28.43,7.69,17.2,0.0,0.1,79.67,186.97,995.04,35.26,82.22,1,22.16,56.73
L23,알레르기성 접촉피부염,2015-08,196669.0,284353.0,284163.0,3877257.0,3065687.0,24.98,21.19,30.0,8.8,18.0,0.0,0.17,79.41,119.46,996.37,35.78,69.88,0,25.37,65.89
L23,알레르기성 접촉피부염,2015-09,176819.0,256958.0,256591.0,3485309.0,2748799.0,20.27,15.58,25.99,10.41,21.7,0.0,0.0,74.55,69.41,1001.67,29.05,50.61,0,22.25,46.31
L23,알레르기성 접촉피부염,2015-10,177350.0,262323.0,262164.0,3553160.0,2804388.0,14.95,9.63,21.48,11.84,23.9,0.0,0.0,69.42,64.8,1005.91,47.68,111.92,4,41.61,119.67
L23,알레르기성 접촉피부염,2015-11,139704.0,208430.0,208288.0,2818969.0,2225280.0,10.17,6.74,14.23,7.49,23.5,0.0,0.0,79.52,131.46,1010.17,40.04,90.85,3,37.77,91.87
L23,알레르기성 접촉피부염,2015-12,145061.0,217978.0,217854.0,2935620.0,2321922.0,3.71,-0.39,8.33,8.73,20.0,0.01,0.0,69.42,44.92,1011.77,46.68,85.95,1,43.82,79.75
L23,알레르기성 접촉피부염,2016-01,140538.0,206617.0,206440.0,2893876.0,2287752.0,-0.69,-4.86,3.94,8.79,20.8,0.11,0.0,61.48,30.66,1011.06,46.38,77.1,0,35.48,84.29
L23,알레르기성 접촉피부염,2016-02,140051.0,203906.0,203776.0,2859864.0,2260093.0,1.88,-2.96,7.11,10.07,23.9,0.03,0.0,58.26,50.92,1010.8,43.41,77.09,0,29.07,70.08
L23,알레르기성 접촉피부염,2016-03,158155.0,236977.0,236791.0,3340024.0,2636850.0,7.17,1.66,13.17,11.51,25.5,0.0,0.0,60.45,62.1,1008.36,59.6,120.08,3,35.3,56.25
L23,알레르기성 접촉피부염,2016-04,166988.0,246969.0,246747.0,3518274.0,2767480.0,13.66,8.15,20.0,11.85,27.0,0.0,0.0,65.29,163.52,1000.94,66.56,210.05,5,31.56,73.25
L23,알레르기성 접촉피부염,2016-05,191425.0,281704.0,281503.0,3981666.0,3127712.0,18.33,12.31,24.78,12.47,25.5,0.0,0.0,64.58,103.36,999.3,52.43,107.01,3,26.83,52.44
L23,알레르기성 접촉피부염,2016-06,200922.0,288467.0,288326.0,4066193.0,3200291.0,22.01,17.9,26.91,9.01,21.9,0.0,0.01,75.63,77.95,995.67,45.05,67.56,0,26.24,40.54
L23,알레르기성 접촉피부염,2016-07,211229.0,301873.0,301527.0,4257457.0,3353333.0,25.21,21.89,29.54,7.66,15.9,0.0,0.16,82.7,284.24,996.06,30.0,53.8,0,17.4,29.82
L23,알레르기성 접촉피부염,2016-08,217554.0,312592.0,312377.0,4368731.0,3444246.0,26.45,22.3,31.83,9.52,19.2,0.0,0.52,75.53,83.32,993.83,39.1,65.65,0,22.77,42.43
L23,알레르기성 접촉피부염,2016-09,188942.0,269540.0,269405.0,3782302.0,2978025.0,21.48,18.02,26.04,8.02,18.2,0.0,0.0,81.66,207.23,1000.99,41.34,66.61,0,23.83,36.89
L23,알레르기성 접촉피부염,2016-10,181653.0,266523.0,266336.0,3745958.0,2958769.0,15.8,11.98,20.67,8.68,20.3,0.0,0.0,77.84,155.11,1006.22,44.66,100.52,2,23.92,61.44
L23,알레르기성 접촉피부염,2016-11,159039.0,234317.0,233976.0,3295374.0,2601422.0,7.97,3.18,13.35,10.18,21.5,0.0,0.0,68.78,36.42,1009.61,51.18,86.23,2,30.57,65.06
L23,알레르기성 접촉피부염,2016-12,151274.0,224418.0,224297.0,3149073.0,2487034.0,3.26,-1.41,8.41,9.82,22.8,0.01,0.0,66.92,67.15,1010.95,43.78,75.88,0,29.21,61.17
L23,알레르기성 접촉피부염,2017-01,143849.0,208555.0,208443.0,2992722.0,2371292.0,0.27,-4.53,5.6,10.13,23.2,0.1,0.0,61.54,16.85,1011.27,49.39,89.3,3,28.39,61.19
L23,알레르기성 접촉피부염,2017-02,150052.0,216967.0,216851.0,3140062.0,2490204.0,1.74,-3.65,7.39,11.04,24.9,0.02,0.0,57.58,33.29,1009.36,44.13,85.1,1,24.54,61.54
L23,알레르기성 접촉피부염,2017-03,165552.0,246352.0,246217.0,3576079.0,2826487.0,6.22,0.55,12.5,11.95,25.1,0.0,0.0,57.94,25.37,1006.28,58.79,99.58,1,34.48,69.85
L23,알레르기성 접촉피부염,2017-04,164863.0,240364.0,240198.0,3522786.0,2774637.0,13.67,7.66,20.1,12.45,26.5,0.0,0.0,60.14,72.14,1000.34,57.84,123.4,3,25.03,47.81
L23,알레르기성 접촉피부염,2017-05,202105.0,297521.0,297331.0,4372387.0,3439317.0,18.46,12.28,25.11,12.83,25.7,0.0,0.02,61.79,30.87,999.82,63.27,237.67,6,23.8,52.5
L23,알레르기성 접촉피부염,2017-06,198042.0,284335.0,284021.0,4187686.0,3295646.0,21.52,16.37,27.53,11.16,22.1,0.0,0.05,68.02,57.39,996.35,41.29,65.96,0,22.96,36.56
L23,알레르기성 접촉피부염,2017-07,223553.0,319226.0,319062.0,4662340.0,3680896.0,26.25,23.13,30.43,7.3,18.7,0.0,0.19,83.6,281.34,995.76,33.03,52.57,0,19.21,33.41
L23,알레르기성 접촉피부염,2017-08,215708.0,307546.0,307346.0,4483342.0,3544507.0,25.32,21.77,29.86,8.08,17.5,0.0,0.18,80.61,238.53,995.52,27.87,48.7,0,14.57,28.66
L23,알레르기성 접촉피부염,2017-09,202513.0,294648.0,294398.0,4303208.0,3403575.0,20.47,15.75,26.15,10.4,22.6,0.0,0.0,75.75,96.26,1000.51,39.77,75.53,0,22.16,45.73
L23,알레르기성 접촉피부염,2017-10,171555.0,243957.0,243826.0,3645411.0,2871439.0,15.25,10.84,20.83,9.99,22.6,0.0,0.0,74.84,74.33,1007.67,38.13,76.65,0,19.35,46.46
L23,알레르기성 접촉피부염,2017-11,163950.0,238426.0,238332.0,3488354.0,2757374.0,6.91,1.4,13.01,11.61,23.9,0.0,0.0,62.36,12.39,1009.35,46.43,81.06,1,25.28,49.64
L23,알레르기성 접촉피부염,2017-12,147899.0,214208.0,214075.0,3124136.0,2473430.0,0.01,-4.76,5.1,9.86,23.8,0.07,0.0,58.99,23.31,1011.77,44.25,102.66,2,26.28,74.24
L23,알레르기성 접촉피부염,2018-01,147537.0,213792.0,213662.0,3252182.0,2655378.0,-1.87,-6.19,3.1,9.29,23.7,0.17,0.0,59.4,24.79,1010.0,51.65,102.53,5,30.77,73.72
L23,알레르기성 접촉피부염,2018-02,146206.0,205444.0,205268.0,3115568.0,2550636.0,-0.09,-5.54,5.68,11.22,25.8,0.12,0.0,51.67,34.83,1009.56,49.58,78.12,0,26.82,48.39
L23,알레르기성 접촉피부염,2018-03,165361.0,242185.0,242072.0,3721219.0,3037101.0,8.03,2.42,14.11,11.69,25.3,0.0,0.0,68.31,112.29,1007.03,47.45,95.74,3,28.22,66.85
L23,알레르기성 접촉피부염,2018-04,181114.0,262255.0,262112.0,4039110.0,3290656.0,13.15,7.26,19.36,12.11,26.9,0.0,0.0,64.13,139.6,1002.91,51.14,90.59,2,21.44,41.99
L23,알레르기성 접촉피부염,2018-05,206606.0,298509.0,298299.0,4601303.0,3746731.0,17.59,12.47,23.09,10.62,25.0,0.0,0.0,72.58,132.57,999.26,41.91,88.94,2,19.45,35.57
L23,알레르기성 접촉피부염,2018-06,212043.0,299399.0,299293.0,4613434.0,3767031.0,21.92,17.34,27.43,10.09,21.8,0.0,0.05,72.46,146.87,995.85,36.21,56.36,0,21.35,37.25
L23,알레르기성 접촉피부염,2018-07,238049.0,335877.0,335739.0,5135842.0,4200022.0,26.54,22.64,31.35,8.71,17.3,0.0,0.46,78.08,168.34,996.66,23.09,40.3,0,12.8,26.67
L23,알레르기성 접촉피부염,2018-08,214533.0,303630.0,303390.0,4645024.0,3794945.0,27.04,23.18,31.97,8.79,19.6,0.0,0.43,76.96,292.87,995.49,23.72,35.77,0,12.85,20.92
L23,알레르기성 접촉피부염,2018-09,182452.0,256254.0,256101.0,3975372.0,3251428.0,20.34,16.27,25.19,8.93,19.2,0.0,0.0,77.19,152.21,1000.97,22.11,39.58,0,9.67,19.35
L23,알레르기성 접촉피부염,2018-10,195204.0,283366.0,283163.0,4344688.0,3554030.0,13.05,8.03,19.11,11.08,21.4,0.0,0.0,71.8,166.57,1005.98,31.75,65.8,0,15.71,37.33
L23,알레르기성 접촉피부염,2018-11,160912.0,234602.0,234522.0,3590376.0,2932641.0,8.17,3.15,14.46,11.31,22.7,0.0,0.0,70.27,47.73,1010.42,59.81,145.15,5,34.91,79.43
L23,알레르기성 접촉피부염,2018-12,156496.0,226376.0,226193.0,3472974.0,2838991.0,1.4,-3.13,6.51,9.64,21.5,0.08,0.0,60.0,32.32,1013.34,45.26,90.28,2,25.53,66.81
L23,알레르기성 접촉피부염,2019-01,165403.0,241771.0,241551.0,3786760.0,3104446.0,0.44,-4.64,6.22,10.86,21.9,0.06,0.0,55.19,9.5,1012.18,62.48,146.64,5,37.36,114.77
L23,알레르기성 접촉피부염,2019-02,150357.0,211437.0,211352.0,3364270.0,2752944.0,2.49,-2.42,8.04,10.46,20.7,0.01,0.0,58.1,33.64,1010.49,58.37,119.64,3,36.08,85.07
L23,알레르기성 접촉피부염,2019-03,165835.0,241485.0,241400.0,3857783.0,3150907.0,7.41,1.69,13.63,11.95,26.4,0.0,0.0,60.32,42.31,1004.29,67.34,169.14,6,43.31,117.72
L23,알레르기성 접촉피부염,2019-04,184836.0,269037.0,268857.0,4322041.0,3520246.0,11.8,6.09,17.82,11.74,25.8,0.0,0.0,62.93,78.13,1002.46,43.43,88.23,1,22.26,42.97
L23,알레르기성 접촉피부염,2019-05,220988.0,321892.0,321737.0,5185533.0,4219845.0,18.35,11.63,25.24,13.61,26.7,0.0,0.02,58.14,66.77,999.58,52.71,97.81,2,27.67,58.0
L23,알레르기성 접촉피부염,2019-06,205781.0,289056.0,288858.0,4646080.0,3792369.0,21.03,16.48,26.45,9.97,21.8,0.0,0.01,74.83,153.17,995.07,34.02,53.02,0,22.48,37.58
L23,알레르기성 접촉피부염,2019-07,240440.0,341655.0,341474.0,5450852.0,4459982.0,24.51,21.24,28.68,7.45,19.5,0.0,0.08,80.88,235.29,994.41,26.45,49.1,0,17.02,37.26
L23,알레르기성 접촉피부염,2019-08,237015.0,332854.0,332708.0,5320688.0,4351148.0,25.92,22.16,30.65,8.49,15.4,0.0,0.26,79.44,143.15,995.29,28.76,52.0,0,17.45,38.33
L23,알레르기성 접촉피부염,2019-09,211800.0,296477.0,296415.0,4740575.0,3874998.0,21.59,17.95,26.29,8.34,18.9,0.0,0.0,81.7,237.35,1002.8,26.83,60.44,0,14.32,41.58
L23,알레르기성 접촉피부염,2019-10,203693.0,293560.0,293532.0,4670272.0,3825872.0,15.7,11.03,21.3,10.27,21.3,0.0,0.0,75.17,164.45,1006.54,38.65,83.11,1,19.95,37.4
L23,알레르기성 접촉피부염,2019-11,168090.0,243430.0,243283.0,3911227.0,3201622.0,8.82,3.57,15.12,11.54,22.9,0.0,0.0,69.27,54.24,1009.95,45.76,87.3,1,24.44,48.18
L23,알레르기성 접촉피부염,2019-12,164558.0,239199.0,239124.0,3799222.0,3113341.0,2.97,-1.54,8.16,9.69,22.9,0.01,0.0,65.83,29.54,1012.46,42.49,89.34,1,28.77,61.88
L23,알레르기성 접촉피부염,2020-01,160805.0,231167.0,231031.0,3767048.0,3082595.0,2.92,-0.96,7.67,8.64,19.6,0.0,0.0,68.41,84.56,1010.27,45.96,80.29,0,31.69,62.0
L23,알레르기성 접촉피부염,2020-02,150137.0,216243.0,216201.0,3512264.0,2873578.0,3.74,-1.12,9.13,10.26,23.2,0.02,0.0,67.05,58.97,1011.66,44.64,88.55,2,30.11,67.05
L23,알레르기성 접촉피부염,2020-03,164743.0,242604.0,242548.0,3917149.0,3214511.0,7.9,1.92,14.04,12.12,24.8,0.0,0.0,60.73,33.14,1005.23,48.45,85.07,1,26.43,64.21
L23,알레르기성 접촉피부염,2020-04,176575.0,256520.0,256495.0,4184271.0,3429335.0,10.73,4.57,17.09,12.52,26.1,0.0,0.0,55.96,43.24,1004.91,45.17,83.12,2,20.39,32.54
L23,알레르기성 접촉피부염,2020-05,223777.0,324185.0,324069.0,5358116.0,4373220.0,17.54,12.68,23.06,10.39,22.8,0.0,0.0,72.78,108.66,998.48,35.78,75.82,0,19.42,31.49
L23,알레르기성 접촉피부염,2020-06,255202.0,359163.0,359129.0,5872409.0,4802916.0,22.59,18.2,27.84,9.64,22.5,0.0,0.06,75.68,192.17,994.65,35.14,61.11,0,19.55,32.44
L23,알레르기성 접촉피부염,2020-07,222453.0,316785.0,316732.0,5172712.0,4229348.0,22.55,19.7,26.27,6.56,16.2,0.0,0.0,86.23,411.05,995.36,22.23,42.09,0,12.92,29.12
L23,알레르기성 접촉피부염,2020-08,239904.0,333880.0,333803.0,5503623.0,4498834.0,26.53,23.58,30.56,6.98,16.1,0.0,0.19,85.22,399.13,997.42,24.21,39.74,0,13.33,26.84
L23,알레르기성 접촉피부염,2020-09,209032.0,300119.0,300011.0,4870516.0,3992148.0,20.26,16.52,24.99,8.47,19.0,0.0,0.0,80.4,230.87,1000.01,24.78,44.3,0,13.18,24.9
L23,알레르기성 접촉피부염,2020-10,185825.0,263026.0,262926.0,4308560.0,3532592.0,13.98,8.81,20.19,11.38,21.5,0.0,0.0,68.96,13.47,1008.18,39.42,73.16,0,20.33,44.45
L23,알레르기성 접촉피부염,2020-11,163365.0,234617.0,234466.0,3841212.0,3144838.0,8.88,3.92,14.45,10.53,23.1,0.0,0.0,65.6,40.57,1012.12,42.58,83.79,1,25.33,58.03
L23,알레르기성 접촉피부염,2020-12,162091.0,235044.0,234907.0,3830970.0,3141540.0,0.87,-3.78,6.36,10.15,19.3,0.06,0.0,60.61,10.76,1013.13,42.41,79.2,0,27.34,58.99
L23,알레르기성 접촉피부염,2021-01,147348.0,209641.0,209600.0,3503930.0,2877449.0,-0.54,-5.61,4.87,10.48,22.5,0.17,0.0,63.55,24.77,1011.44,44.71,103.5,2,24.86,42.83
L23,알레르기성 접촉피부염,2021-02,148314.0,208205.0,208122.0,3461248.0,2845270.0,3.78,-1.65,9.69,11.35,27.4,0.01,0.0,58.52,22.54,1008.4,52.24,95.49,5,31.66,76.72
L23,알레르기성 접촉피부염,2021-03,174887.0,254454.0,254395.0,4291981.0,3519431.0,8.91,3.45,14.91,11.46,24.2,0.0,0.0,67.6,113.02,1007.2,79.25,488.35,8,34.77,82.85
L23,알레르기성 접촉피부염,2021-04,189913.0,271238.0,271109.0,4572810.0,3742261.0,13.25,7.48,19.31,11.83,24.9,0.0,0.0,58.99,77.17,1006.17,47.13,87.21,2,20.69,39.47
L23,알레르기성 접촉피부염,2021-05,202401.0,286822.0,286663.0,4870176.0,3972179.0,16.74,11.61,22.25,10.64,23.4,0.0,0.0,71.03,139.1,997.42,63.56,415.67,5,22.34,88.09
L23,알레르기성 접촉피부염,2021-06,242236.0,331531.0,331458.0,5575954.0,4553350.0,21.77,17.62,26.75,9.14,20.8,0.0,0.0,77.55,97.12,996.29,35.11,59.05,0,20.78,31.83
L23,알레르기성 접촉피부염,2021-07,253129.0,351045.0,350998.0,5927612.0,4845649.0,26.07,22.34,30.77,8.43,16.1,0.0,0.26,80.78,236.44,996.83,23.76,48.44,0,13.41,33.59
L23,알레르기성 접촉피부염,2021-08,228834.0,313884.0,313753.0,5264254.0,4301976.0,24.94,21.71,29.34,7.63,15.6,0.0,0.12,83.03,287.8,996.98,23.16,41.28,0,12.85,29.58
L23,알레르기성 접촉피부염,2021-09,222089.0,304837.0,304564.0,5183841.0,4238390.0,21.54,17.95,25.99,8.04,15.3,0.0,0.0,80.68,158.26,1001.79,18.51,28.44,0,8.9,16.16
L23,알레르기성 접촉피부염,2021-10,212116.0,296090.0,295942.0,5021803.0,4112001.0,15.45,10.82,21.38,10.56,21.0,0.0,0.0,76.1,54.89,1008.97,32.51,52.8,0,16.96,31.92
L23,알레르기성 접촉피부염,2021-11,170359.0,241987.0,241952.0,4025657.0,3301536.0,8.68,3.75,14.82,11.07,22.0,0.0,0.0,70.08,56.49,1007.15,44.31,106.04,2,24.99,76.14
L23,알레르기성 접촉피부염,2021-12,166409.0,235928.0,235907.0,3892537.0,3200406.0,2.35,-2.49,7.84,10.33,20.4,0.05,0.0,63.85,10.09,1011.76,42.72,92.94,1,26.03,60.41
L23,알레르기성 접촉피부염,2022-01,158263.0,223498.0,223334.0,3828562.0,3157648.0,-0.3,-5.3,5.32,10.63,22.4,0.09,0.0,57.01,4.5,1011.48,45.28,99.93,2,30.3,78.42
L23,알레르기성 접촉피부염,2022-02,148477.0,205836.0,205704.0,3570271.0,2939139.0,0.32,-4.88,5.93,10.81,23.5,0.06,0.0,52.02,4.57,1012.35,43.52,98.52,3,27.8,77.25
L23,알레르기성 접촉피부염,2022-03,154171.0,217301.0,217291.0,3777272.0,3110443.0,7.9,2.29,13.84,11.54,23.7,0.0,0.0,64.98,91.99,1004.99,47.08,100.94,2,25.31,48.17
L23,알레르기성 접촉피부염,2022-04,183749.0,256183.0,256086.0,4488022.0,3684979.0,13.81,7.67,20.38,12.72,25.0,0.0,0.0,60.53,60.47,1004.74,45.16,156.52,1,21.83,35.7
L23,알레르기성 접촉피부염,2022-05,214346.0,300878.0,300890.0,5257352.0,4313430.0,18.05,11.69,24.6,12.91,24.5,0.0,0.01,58.29,6.07,1000.41,34.82,58.75,0,17.23,32.95
L23,알레르기성 접촉피부염,2022-06,217299.0,295210.0,295172.0,5170641.0,4247897.0,22.34,18.38,27.09,8.71,23.1,0.0,0.05,76.47,180.74,995.9,22.86,38.95,0,11.41,22.52
L23,알레르기성 접촉피부염,2022-07,237732.0,324570.0,324492.0,5670755.0,4661624.0,25.99,22.59,30.33,7.73,16.6,0.0,0.2,81.65,184.25,994.37,25.53,41.38,0,14.66,27.3
L23,알레르기성 접촉피부염,2022-08,234744.0,320719.0,320661.0,5582686.0,4592103.0,25.44,22.33,29.29,6.96,18.2,0.0,0.11,83.12,280.77,995.75,18.85,28.62,0,8.91,16.69
L23,알레르기성 접촉피부염,2022-09,211140.0,290323.0,290276.0,5056793.0,4161350.0,21.13,16.91,26.38,9.47,22.4,0.0,0.01,77.04,157.82,1001.15,26.57,50.21,0,13.73,35.64
L23,알레르기성 접촉피부염,2022-10,191915.0,266712.0,266586.0,4667979.0,3843943.0,14.21,9.25,20.22,10.97,24.3,0.0,0.0,72.53,76.72,1009.32,34.23,60.12,0,19.27,42.75
L23,알레르기성 접촉피부염,2022-11,163802.0,230254.0,230132.0,4016678.0,3305774.0,9.99,4.41,16.74,12.33,23.8,0.0,0.0,68.1,62.27,1008.75,46.78,92.22,2,27.94,66.92
L23,알레르기성 접촉피부염,2022-12,162827.0,227716.0,227672.0,3950763.0,3256221.0,-0.76,-5.27,4.33,9.6,21.1,0.11,0.0,61.79,17.02,1011.5,38.29,113.42,1,22.24,36.61
L23,알레르기성 접촉피부염,2023-01,154151.0,212363.0,212352.0,3763483.0,3099798.0,-0.06,-5.14,5.56,10.7,25.8,0.11,0.0,62.69,44.95,1011.53,51.29,149.56,4,27.61,89.0
L23,알레르기성 접촉피부염,2023-02,157358.0,216309.0,216293.0,3875033.0,3187316.0,2.86,-2.33,8.75,11.09,25.7,0.0,0.0,60.9,19.36,1012.66,53.91,107.32,4,35.06,77.85
L23,알레르기성 접촉피부염,2023-03,179933.0,252756.0,252727.0,4549128.0,3734132.0,9.51,3.01,16.52,13.51,25.7,0.0,0.0,56.49,30.92,1007.87,70.44,140.77,8,29.72,56.32
L23,알레르기성 접촉피부염,2023-04,180577.0,249666.0,249628.0,4534529.0,3711666.0,13.18,7.27,19.08,11.8,26.1,0.0,0.0,63.03,70.46,1002.92,75.03,306.24,8,25.07,84.74
L23,알레르기성 접촉피부염,2023-05,211589.0,293590.0,293530.0,5337215.0,4367771.0,17.89,12.53,23.56,11.02,26.7,0.0,0.01,70.56,201.29,1001.52,40.44,160.02,2,18.52,35.59
L23,알레르기성 접촉피부염,2023-06,233591.0,316773.0,316750.0,5699565.0,4674670.0,22.34,18.03,27.45,9.42,18.8,0.0,0.03,75.66,203.27,995.74,28.16,41.52,0,16.42,24.93
L23,알레르기성 접촉피부염,2023-07,241185.0,326470.0,326467.0,5937250.0,4861245.0,25.55,22.49,29.63,7.13,16.0,0.0,0.14,85.64,483.87,996.49,24.37,50.19,0,13.8,34.94
L23,알레르기성 접촉피부염,2023-08,244219.0,329342.0,329304.0,5935730.0,4868972.0,26.5,23.09,30.97,7.88,15.2,0.0,0.3,81.64,292.99,994.21,24.84,36.55,0,13.61,23.92
L23,알레르기성 접촉피부염,2023-09,222705.0,301866.0,301743.0,5447515.0,4467531.0,22.73,19.25,27.31,8.06,18.5,0.0,0.0,81.67,193.0,1001.37,24.84,46.25,0,13.31,29.29
L23,알레르기성 접촉피부염,2023-10,211744.0,291703.0,291627.0,5290524.0,4344217.0,15.03,9.94,21.36,11.42,22.3,0.0,0.0,72.15,16.35,1006.84,33.9,53.61,0,17.48,34.21
L23,알레르기성 접촉피부염,2023-11,176397.0,242732.0,242672.0,4364470.0,3585604.0,8.34,3.31,13.85,10.54,23.1,0.0,0.0,65.65,65.1,1009.04,32.71,88.83,1,18.39,43.56
L23,알레르기성 접촉피부염,2023-12,158381.0,217295.0,217205.0,3924378.0,3219092.0,2.82,-1.59,7.72,9.31,24.2,0.05,0.0,70.62,102.05,1011.96,40.95,86.45,1,25.71,63.86
L23,알레르기성 접촉피부염,2024-01,166147.0,230933.0,230904.0,4255692.0,3497948.0,1.32,-2.94,6.1,9.04,22.0,0.04,0.0,67.25,35.3,1012.14,39.26,86.36,1,27.15,60.07
L23,알레르기성 접촉피부염,2024-02,155666.0,212192.0,212152.0,3895478.0,3205197.0,4.43,0.44,9.04,8.6,23.0,0.0,0.0,75.76,110.19,1011.72,36.49,91.17,1,25.69,70.28
L23,알레르기성 접촉피부염,2024-03,173287.0,240159.0,240055.0,4505496.0,3693536.0,7.11,1.74,12.72,10.99,24.4,0.0,0.0,62.61,68.17,1006.01,50.11,145.58,5,24.3,63.03
L23,알레르기성 접촉피부염,2024-04,205628.0,284612.0,284420.0,5331138.0,4365165.0,14.95,9.51,21.06,11.55,26.5,0.0,0.0,68.48,84.93,1001.96,52.03,140.01,3,24.05,38.31
L23,알레르기성 접촉피부염,2024-05,225813.0,311591.0,311337.0,5830722.0,4772921.0,17.73,11.9,23.96,12.06,27.2,0.0,0.0,67.49,119.52,1001.4,32.19,79.66,0,17.11,36.2
L23,알레르기성 접촉피부염,2024-06,230506.0,308750.0,308527.0,5808987.0,4751972.0,22.68,17.64,28.34,10.7,24.0,0.0,0.1,71.33,145.51,996.37,30.19,50.03,0,17.05,23.56
L23,알레르기성 접촉피부염,2024-07,253842.0,346144.0,345909.0,6469251.0,5302321.0,26.31,23.43,29.98,6.55,15.1,0.0,0.15,83.71,353.5,995.68,18.74,39.2,0,10.08,27.6
L23,알레르기성 접촉피부염,2024-08,241388.0,326960.0,326927.0,6085212.0,4988465.0,28.0,24.22,33.02,8.81,16.6,0.0,0.56,78.96,83.62,995.9,25.45,37.69,0,15.2,24.67
L23,알레르기성 접촉피부염,2024-09,226854.0,305135.0,305044.0,5753385.0,4720697.0,24.81,21.06,29.77,8.71,19.9,0.0,0.21,79.93,249.76,1001.53,20.46,33.15,0,10.78,20.87
L23,알레르기성 접촉피부염,2024-10,207180.0,285860.0,285844.0,5342970.0,4387933.0,16.42,12.23,21.65,9.42,19.9,0.0,0.0,79.41,119.26,1007.87,29.25,60.21,0,16.43,36.53
L23,알레르기성 접촉피부염,2024-11,183979.0,255217.0,255201.0,4779126.0,3922415.0,10.07,5.33,15.81,10.48,21.3,0.0,0.0,71.56,73.07,1009.58,32.89,53.31,0,19.99,36.49
L23,알레르기성 접촉피부염,2024-12,180951.0,251324.0,251203.0,4670830.0,3844137.0,2.26,-2.15,7.26,9.41,19.4,0.01,0.0,60.1,8.16,1010.47,32.43,55.49,0,18.56,33.45
L23,알레르기성 접촉피부염,2025-01,155934.0,213887.0,213803.0,4160315.0,3387012.0,0.25,-4.48,5.72,10.2,21.7,0.05,0.0,63.45,17.67,1011.21,38.81,90.37,1,25.47,70.35
L23,알레르기성 접촉피부염,2025-02,169542.0,231803.0,231782.0,4522618.0,3673346.0,-0.1,-5.1,5.34,10.44,24.3,0.08,0.0,56.48,20.79,1011.22,35.0,68.36,0,19.43,46.18
L23,알레르기성 접촉피부염,2025-03,179189.0,248425.0,248350.0,4879880.0,3950265.0,7.73,2.15,13.76,11.61,26.7,0.0,0.0,61.19,49.18,1006.2,52.07,133.94,4,28.35,50.89
L23,알레르기성 접촉피부염,2025-04,199435.0,275217.0,275096.0,5390595.0,4360039.0,13.11,6.76,19.69,12.93,25.9,0.0,0.0,62.31,69.22,999.94,40.1,64.57,0,21.1,33.95
L23,알레르기성 접촉피부염,2025-05,221015.0,305358.0,305302.0,6019393.0,4857561.0,16.79,11.64,22.39,10.75,22.9,0.0,0.0,72.05,119.36,999.52,30.51,51.16,0,18.05,30.71
K29,위염 및 십이지장염,2010-01,206241.0,300495.0,281525.0,5195841.0,3714966.0,-1.57,-6.4,3.66,10.06,22.5,0.16,0.0,62.75,34.36,1010.25,48.36,98.13,2,,
K29,위염 및 십이지장염,2010-02,200358.0,286319.0,269900.0,4833480.0,3460997.0,2.42,-1.83,7.16,8.99,25.5,0.03,0.0,65.29,86.66,1008.05,41.59,83.52,1,,
K29,위염 및 십이지장염,2010-03,238078.0,355895.0,331679.0,6149864.0,4377618.0,5.41,1.17,9.78,8.61,22.7,0.0,0.0,65.66,97.88,1007.24,59.17,174.83,7,,
K29,위염 및 십이지장염,2010-04,215370.0,317928.0,297118.0,5357745.0,3821396.0,9.71,4.5,15.2,10.7,24.2,0.0,0.0,60.35,99.9,1005.35,49.38,85.89,1,,
K29,위염 및 십이지장염,2010-05,194557.0,285982.0,267708.0,4907845.0,3505491.0,16.84,11.47,22.64,11.16,25.9,0.0,0.0,65.85,125.95,998.81,54.54,136.5,5,,
K29,위염 및 십이지장염,2010-06,190650.0,279798.0,261766.0,4848295.0,3448969.0,22.0,17.26,27.55,10.28,23.4,0.0,0.02,70.07,75.04,997.69,48.66,115.88,2,,
K29,위염 및 십이지장염,2010-07,201452.0,298667.0,278854.0,5242110.0,3730329.0,25.15,22.1,29.25,7.15,14.5,0.0,0.08,80.13,257.87,996.27,31.35,65.41,0,,
K29,위염 및 십이지장염,2010-08,196132.0,286987.0,268127.0,4984962.0,3555606.0,26.69,23.71,30.88,7.17,16.0,0.0,0.24,81.92,364.9,998.8,33.58,62.5,0,,
K29,위염 및 십이지장염,2010-09,201773.0,291818.0,274772.0,4849343.0,3482512.0,21.73,17.95,26.78,8.83,19.5,0.0,0.04,78.23,255.24,1001.24,32.99,83.31,1,,
K29,위염 및 십이지장염,2010-10,202994.0,296174.0,277924.0,4985383.0,3565566.0,14.48,9.7,20.4,10.7,21.5,0.0,0.0,71.84,44.44,1006.16,49.23,91.53,2,,
